stateID,dimRec,Sample,LogLik,LogLik_true,rankTrue,numTrials
d2s0,10,1936,-4147.5262458,-4155.0424218,1,100
d2s0,10,2025,-4337.4701787,-4345.0970132,1,100
d2s0,10,2116,-4532.9762508,-4540.6570708,1,100
d2s0,10,2197,-4706.2235886,-4713.7443934,1,100
d2s0,10,2209,-4731.8901736,-4739.4501819,1,100
d2s0,10,2304,-4936.2617259,-4943.8182035,1,100
d2s0,10,2401,-5144.8047625,-5152.2535428,1,100
d2s0,10,2500,-5358.6832444,-5366.0977645,1,100
d2s0,10,2601,-5577.0631723,-5584.6477784,1,100
d2s0,10,2704,-5798.4005555,-5806.0396593,1,100
d2s0,10,2744,-5885.0685324,-5892.7338079,1,100
d2s0,10,2809,-6023.0141434,-6030.6026581,1,100
d2s0,10,2916,-6252.4378339,-6260.0185262,1,100
d2s0,10,3025,-6485.4086138,-6493.0110341,1,100
d2s0,10,3136,-6722.5826097,-6730.241854,1,100
d2s0,10,3249,-6964.6701141,-6972.4492381,1,100
d2s0,10,3364,-7211.2590714,-7219.0745451,1,100
d2s0,10,3375,-7234.9827599,-7242.8275241,1,100
d2s0,10,3481,-7463.1072325,-7470.9783312,1,100
d2s0,10,3600,-7719.9740392,-7727.7932216,1,100
d2s0,10,3721,-7976.4891237,-7984.1842072,1,100
d2s0,10,3844,-8239.192593,-8246.8641089,1,100
d2s0,10,3969,-8507.619617,-8515.3562532,1,100
d2s0,10,4096,-8780.0626593,-8787.7714517,1,100
d2s0,10,4225,-9057.2314797,-9064.9572227,1,100
d2s0,10,4356,-9337.5582609,-9345.3293259,1,100
d2s0,10,4489,-9623.7272646,-9631.5707429,1,100
d2s0,10,4624,-9912.4731175,-9920.2896873,1,100
d2s0,10,4761,-10204.2750209,-10212.0985785,1,100
d2s0,10,4900,-10503.6797289,-10511.4677193,1,100
d2s0,10,4913,-10531.2832267,-10539.0866955,1,100
d2s0,10,5041,-10803.8984334,-10811.7336504,1,100
d2s0,10,5184,-11110.4639541,-11118.4248076,1,100
d2s0,10,5329,-11421.8827232,-11429.9013664,1,100
d2s0,10,5476,-11737.8008157,-11745.8562439,1,100
d2s0,10,5625,-12057.0924888,-12065.2072986,1,100
d2s0,10,5776,-12380.2057095,-12388.2331273,1,100
d2s0,10,5832,-12500.611772,-12508.6033233,1,100
d2s0,10,5929,-12708.3821611,-12716.4504624,1,100
d2s0,10,6084,-13039.4059152,-13047.3741958,1,100
d2s0,10,6241,-13375.2707408,-13383.2697909,1,100
d2s0,10,6400,-13714.8167351,-13722.8339705,1,100
d2s0,10,6561,-14060.1713756,-14068.263071,1,100
d2s0,10,6724,-14411.0371101,-14419.1001302,1,100
d2s0,10,6859,-14701.4075897,-14709.4634181,1,100
d2s0,10,6889,-14766.0642843,-14774.0840492,1,100
d2s0,10,7056,-15124.9457722,-15132.9466922,1,100
d2s0,10,7225,-15486.7521316,-15494.792737,1,100
d2s0,10,7396,-15855.187615,-15863.2605879,1,100
d2s0,10,7569,-16226.2127174,-16234.3909742,1,100
d2s0,10,7744,-16599.6108104,-16607.7510465,1,100
d2s0,10,7921,-16979.4168601,-16987.5628431,1,100
d2s0,10,8000,-17149.2767224,-17157.4887634,1,100
d2s0,10,8100,-17361.2681232,-17369.477093,1,100
d2s0,10,8281,-17748.1431406,-17756.3159144,1,100
d2s0,10,8464,-18140.8059173,-18148.9297709,1,100
d2s0,10,8649,-18539.0730514,-18547.21435,1,100
d2s0,10,8836,-18940.6328994,-18948.7738813,1,100
d2s0,10,9025,-19345.3654333,-19353.5684344,1,100
d2s0,10,9216,-19756.6147563,-19764.8448239,1,100
d2s0,10,9261,-19853.5021587,-19861.8034118,1,100
d2s0,10,9409,-20171.2384153,-20179.5392411,1,100
d2s0,10,9604,-20586.8516558,-20595.2097502,1,100
d2s0,10,9801,-21006.0471794,-21014.4039995,1,100
d2s0,10,10000,-21430.1048075,-21438.5525931,1,100
d2s0,10,10201,-21861.8653786,-21870.4621325,1,100
d2s0,10,10404,-22298.4047136,-22307.0744942,1,100
d2s0,10,10609,-22740.5507264,-22749.246746,1,100
d2s0,10,10648,-22824.8245012,-22833.4944384,1,100
d2s0,10,10816,-23184.9138709,-23193.6706934,1,100
d2s0,10,11025,-23631.8064139,-23640.5541443,1,100
d2s0,10,11236,-24087.735609,-24096.5347397,1,100
d2s0,10,11449,-24542.4558301,-24551.2862707,1,100
d2s0,10,11664,-25003.7438903,-25012.4977895,1,100
d2s0,10,11881,-25470.3135228,-25479.1126977,1,100
d2s0,10,12100,-25941.1512325,-25950.030301,1,100
d2s0,10,12167,-26084.4593745,-26093.3495408,1,100
d2s0,10,12321,-26414.0304596,-26422.987946,1,100
d2s0,10,12544,-26893.2129217,-26902.2177158,1,100
d2s0,10,12769,-27374.7376643,-27383.8136431,1,100
d2s0,10,12996,-27860.6711353,-27869.7992007,1,100
d2s0,10,13225,-28351.4855504,-28360.6328821,1,100
d2s0,10,13456,-28847.42279,-28856.5791786,1,100
d2s0,10,13689,-29348.6336809,-29357.8338585,1,100
d2s0,10,13824,-29638.418833,-29647.5896015,1,100
d2s0,10,13924,-29853.0720775,-29862.2587132,1,100
d2s0,10,14161,-30362.4888342,-30371.6596363,1,100
d2s0,10,14400,-30874.5083697,-30883.6870005,1,100
d2s0,10,14641,-31390.785021,-31399.9755313,1,100
d2s0,10,14884,-31908.5297943,-31917.6816531,1,100
d2s0,10,15129,-32433.0274934,-32442.1420616,1,100
d2s0,10,15376,-32960.6604865,-32969.7805772,1,100
d2s0,10,15625,-33492.2848875,-33501.4234241,1,100
d2s0,10,15876,-34028.5049533,-34037.6115313,1,100
d2s0,10,16129,-34569.267283,-34578.3546543,1,100
d2s0,10,16384,-35117.6601849,-35126.9147333,1,100
d2s0,10,16641,-35669.913766,-35679.1432226,1,100
d2s0,10,16900,-36225.7784808,-36235.0275868,1,100
d2s0,10,17161,-36787.8399942,-36797.0844978,1,100
d2s0,10,17424,-37350.8873785,-37360.1224756,1,100
d2s0,10,17576,-37676.0626603,-37685.3352023,1,100
d2s0,10,17689,-37919.3559516,-37928.6838423,1,100
d2s0,10,17956,-38493.8906933,-38503.2565174,1,100
d2s0,10,18225,-39072.6782042,-39082.0459953,1,100
d2s0,10,18496,-39652.8109626,-39662.1591208,1,100
d2s0,10,18769,-40238.8443874,-40248.2137324,1,100
d2s0,10,19044,-40829.0080606,-40838.3467894,1,100
d2s0,10,19321,-41426.3152775,-41435.6652702,1,100
d2s0,10,19600,-42023.0124181,-42032.2970288,1,100
d2s0,10,19683,-42200.7711543,-42210.0793655,1,100
d2s0,10,19881,-42625.0370861,-42634.3626737,1,100
d2s0,10,20164,-43231.615103,-43240.9623741,1,100
d2s0,10,20449,-43844.5518763,-43853.8553183,1,100
d2s0,10,20736,-44460.7782681,-44470.0416409,1,100
d2s0,10,21025,-45080.1938171,-45089.4307462,1,100
d2s0,10,21316,-45706.1834378,-45715.4945104,1,100
d2s0,10,21609,-46334.1507991,-46343.407264,1,100
d2s0,10,21904,-46967.0377024,-46976.283447,1,100
d2s0,10,21952,-47069.4374723,-47078.7249897,1,100
d2s0,10,22201,-47603.7125939,-47613.0150519,1,100
d2s0,10,22500,-48247.5878622,-48257.0383302,1,100
d2s0,10,22801,-48892.294554,-48901.7456327,1,100
d2s0,10,23104,-49542.0044133,-49551.486092,1,100
d2s0,10,23409,-50196.5686549,-50206.0429311,1,100
d2s0,10,23716,-50853.4341097,-50862.9081858,1,100
d2s0,10,24025,-51517.1537731,-51526.6273851,1,100
d2s0,10,24336,-52184.7580393,-52194.2192564,1,100
d2s0,10,24389,-52298.9537732,-52308.4051074,1,100
d2s0,10,24649,-52856.110402,-52865.5857069,1,100
d2s0,10,24964,-53532.449526,-53541.882567,1,100
d2s0,10,25281,-54212.4305491,-54221.8542207,1,100
d2s0,10,25600,-54896.656123,-54906.1470186,1,100
d2s0,10,25921,-55583.2139741,-55592.7449656,1,100
d2s0,10,26244,-56275.8048513,-56285.3602661,1,100
d2s0,10,26569,-56970.7338289,-56980.25003,1,100
d2s0,10,26896,-57670.4685901,-57679.9215552,1,100
d2s0,10,27000,-57892.476649,-57901.9447076,1,100
d2s0,10,27225,-58374.4803982,-58383.9550125,1,100
d2s0,10,27556,-59082.9712375,-59092.4178424,1,100
d2s0,10,27889,-59795.161595,-59804.5467636,1,100
d2s0,10,28224,-60512.5096986,-60521.8537952,1,100
d2s0,10,28561,-61235.4787547,-61244.9500468,1,100
d2s0,10,28900,-61962.3219398,-61971.8054428,1,100
d2s0,10,29241,-62696.475013,-62705.9350606,1,100
d2s0,10,29584,-63424.6398669,-63434.0559851,1,100
d2s0,10,29791,-63870.430529,-63879.8411499,1,100
d2s0,10,29929,-64166.7527291,-64176.2124789,1,100
d2s0,10,30276,-64909.7629835,-64919.2085797,1,100
d2s0,10,30625,-65656.6469293,-65666.069423,1,100
d2s0,10,30976,-66408.8691076,-66418.304055,1,100
d2s0,10,31329,-67166.4719678,-67175.9855566,1,100
d2s0,10,31684,-67930.8715493,-67940.4756405,1,100
d2s0,10,32041,-68699.373857,-68709.0417847,1,100
d2s0,10,32400,-69468.1917769,-69477.7760292,1,100
d2s0,10,32761,-70242.8580381,-70252.5038316,1,100
d2s0,10,32768,-70257.6187752,-70267.265752,1,100
d2s0,10,33124,-71020.7750207,-71030.4286041,1,100
d2s0,10,33489,-71803.7799717,-71813.4768427,1,100
d2s0,10,33856,-72591.2178392,-72600.8637628,1,100
d2s0,10,34225,-73382.8799907,-73392.5505129,1,100
d2s0,10,34596,-74177.1650961,-74186.8642813,1,100
d2s0,10,34969,-74975.1790788,-74984.9150365,1,100
d2s0,10,35344,-75778.206348,-75787.9982156,1,100
d2s0,10,35721,-76585.8119607,-76595.6061639,1,100
d2s0,10,35937,-77049.4014519,-77059.2035928,1,100
d2s0,10,36100,-77398.7160045,-77408.5272198,1,100
d2s0,10,36481,-78214.9200204,-78224.7076668,1,100
d2s0,10,36864,-79037.9768958,-79047.8212655,1,100
d2s0,10,37249,-79860.9740414,-79870.8455531,1,100
d2s0,10,37636,-80689.2087831,-80699.1068311,1,100
d2s0,10,38025,-81522.9705054,-81532.8569997,1,100
d2s0,10,38416,-82358.9890731,-82368.8344504,1,100
d2s0,10,38809,-83203.3414125,-83213.261996,1,100
d2s0,10,39204,-84047.9705617,-84057.8409667,1,100
d2s0,10,39304,-84262.813239,-84272.7094269,1,100
d2s0,10,39601,-84900.0212534,-84909.9272858,1,100
d2s0,10,40000,-85755.1078939,-85765.0131054,1,100
d2s0,10,40401,-86613.9069136,-86623.7643259,1,100
d2s0,10,40804,-87476.5411479,-87486.3763887,1,100
d2s0,10,41209,-88346.0306845,-88355.9141395,1,100
d2s0,10,41616,-89219.8743116,-89229.836071,1,100
d2s0,10,42025,-90092.9782664,-90102.959235,1,100
d2s0,10,42436,-90977.2992178,-90987.3361487,1,100
d2s0,10,42849,-91864.8921098,-91874.8892029,1,100
d2s0,10,42875,-91921.2842235,-91931.2821024,1,100
d2s0,10,43264,-92757.8784005,-92767.9128757,1,100
d2s0,10,43681,-93654.0875164,-93664.1652839,1,100
d2s0,10,44100,-94554.6187892,-94564.6814498,1,100
d2s0,10,44521,-95458.192499,-95468.3026293,1,100
d2s0,10,44944,-96363.9842276,-96374.0704132,1,100
d2s0,10,45369,-97277.2253285,-97287.3554464,1,100
d2s0,10,45796,-98194.7173269,-98204.8363166,1,100
d2s0,10,46225,-99111.4787185,-99121.6287732,1,100
d2s0,10,46656,-100034.502382,-100044.665211,1,100
d2s0,10,47089,-100960.545374,-100970.717447,1,100
d2s0,10,47524,-101894.622514,-101904.717181,1,100
d2s0,10,47961,-102830.68987,-102840.783799,1,100
d2s0,10,48400,-103772.1082,-103782.213226,1,100
d2s0,10,48841,-104720.893789,-104731.077863,1,100
d2s0,10,49284,-105673.214657,-105683.460912,1,100
d2s0,10,49729,-106627.84158,-106638.144824,1,100
d2s1,2,1,-1.9474874,-2.5567666,1,100
d2s1,2,4,-9.7985527,-10.8258472,1,100
d2s1,2,8,-20.8529316,-22.0677796,1,100
d2s1,2,9,-23.5904528,-24.767916,1,100
d2s1,2,16,-42.6260016,-43.7741289,1,100
d2s1,2,25,-67.928066,-69.042299,1,100
d2s1,2,27,-73.5192429,-74.6438819,1,100
d2s1,2,36,-97.5966184,-98.8248691,1,100
d2s1,2,49,-133.6257701,-134.9074089,1,100
d2s1,2,64,-174.6305539,-175.9938065,1,100
d2s1,2,81,-221.0667947,-222.2605124,1,100
d2s1,2,100,-273.383655,-274.5616095,1,100
d2s1,2,121,-330.5845168,-331.7306989,1,100
d2s1,2,125,-341.6237735,-342.7707523,1,100
d2s1,2,144,-392.917758,-394.025535,1,100
d2s1,2,169,-460.891194,-462.0197334,1,100
d2s1,2,196,-534.3744494,-535.509133,1,100
d2s1,2,216,-589.067371,-590.126938,1,100
d2s1,2,225,-613.5817868,-614.6410933,1,100
d2s1,2,256,-697.8983067,-699.071329,1,100
d2s1,2,289,-787.2140737,-788.3002684,1,100
d2s1,2,324,-882.2183325,-883.3445419,1,100
d2s1,2,343,-934.1526639,-935.249345,1,100
d2s1,2,361,-983.1772662,-984.2253807,1,100
d2s1,2,400,-1089.4455825,-1090.5943741,1,100
d2s1,2,441,-1201.9049229,-1203.0001448,1,100
d2s1,2,484,-1318.190871,-1319.257405,1,100
d2s1,2,512,-1393.5702722,-1394.6424872,1,100
d2s1,2,529,-1439.4134781,-1440.5307926,1,100
d2s1,2,576,-1566.2589289,-1567.4433142,1,100
d2s1,2,625,-1699.3116233,-1700.4943964,1,100
d2s1,2,676,-1838.7132838,-1839.8640619,1,100
d2s1,2,729,-1983.8513211,-1985.0206074,1,100
d2s1,2,784,-2134.0510627,-2135.1281071,1,100
d2s1,2,841,-2287.1732725,-2288.2173641,1,100
d2s1,2,900,-2447.2803338,-2448.3775389,1,100
d2s1,2,961,-2613.8633299,-2614.9657168,1,100
d2s1,2,1000,-2721.2019065,-2722.2843786,1,100
d2s1,2,1024,-2786.5057992,-2787.6083376,1,100
d2s1,2,1089,-2962.945333,-2964.0402345,1,100
d2s1,2,1156,-3145.8157893,-3146.9011078,1,100
d2s1,2,1225,-3334.3316153,-3335.4563905,1,100
d2s1,2,1296,-3527.5828523,-3528.6633678,1,100
d2s1,2,1331,-3622.6537522,-3623.7271872,1,100
d2s1,2,1369,-3725.9813622,-3727.0876693,1,100
d2s1,2,1444,-3929.2657204,-3930.3773315,1,100
d2s1,2,1521,-4138.5735324,-4139.6557502,1,100
d2s1,2,1600,-4352.5804182,-4353.6868306,1,100
d2s1,2,1681,-4574.2353529,-4575.3455537,1,100
d2s1,2,1728,-4702.230277,-4703.3521224,1,100
d2s1,2,1764,-4800.7726874,-4801.8872947,1,100
d2s1,2,1849,-5032.6754139,-5033.8066852,1,100
d2s1,2,1936,-5269.3740771,-5270.5013034,1,100
d2s1,2,2025,-5512.1909081,-5513.3308039,1,100
d2s1,2,2116,-5759.493188,-5760.6641457,1,100
d2s1,2,2197,-5978.9475621,-5980.1310024,1,100
d2s1,2,2209,-6011.9186703,-6013.0876717,1,100
d2s1,2,2304,-6269.9681625,-6271.1185803,1,100
d2s1,2,2401,-6534.4470412,-6535.5914261,1,100
d2s1,2,2500,-6803.4899157,-6804.6085421,1,100
d2s1,2,2601,-7078.1560689,-7079.2995721,1,100
d2s1,2,2704,-7357.1598154,-7358.2919962,1,100
d2s1,2,2744,-7466.2534317,-7467.3777023,1,100
d2s1,2,2809,-7643.3215198,-7644.4515392,1,100
d2s1,2,2916,-7933.7179012,-7934.8070688,1,100
d2s1,2,3025,-8230.5469552,-8231.6723186,1,100
d2s1,2,3136,-8533.4960394,-8534.6388089,1,100
d2s1,2,3249,-8841.0069947,-8842.1620674,1,100
d2s1,2,3364,-9153.2130146,-9154.3995379,1,100
d2s1,2,3375,-9182.8860676,-9184.0688654,1,100
d2s1,2,3481,-9472.4174726,-9473.593494,1,100
d2s1,2,3600,-9797.2726105,-9798.4156648,1,100
d2s1,2,3721,-10124.7901412,-10125.8617434,1,100
d2s1,2,3844,-10459.9648214,-10461.0290949,1,100
d2s1,2,3969,-10799.6310912,-10800.7221407,1,100
d2s1,2,4096,-11145.1826638,-11146.2814361,1,100
d2s1,2,4225,-11496.5199596,-11497.6028615,1,100
d2s1,2,4356,-11853.4873115,-11854.5362205,1,100
d2s1,2,4489,-12215.7650316,-12216.8228212,1,100
d2s1,2,4624,-12583.1417775,-12584.1861782,1,100
d2s1,2,4761,-12955.2758245,-12956.3395421,1,100
d2s1,2,4900,-13332.917625,-13333.9874062,1,100
d2s1,2,4913,-13368.2840543,-13369.3573455,1,100
d2s1,2,5041,-13717.2396332,-13718.2931647,1,100
d2s1,2,5184,-14106.6778431,-14107.7180533,1,100
d2s1,2,5329,-14501.3896234,-14502.4313718,1,100
d2s1,2,5476,-14902.2247999,-14903.2468631,1,100
d2s1,2,5625,-15307.3977387,-15308.4350274,1,100
d2s1,2,5776,-15717.1095839,-15718.1641558,1,100
d2s1,2,5832,-15868.2424143,-15869.3057755,1,100
d2s1,2,5929,-16131.2503809,-16132.3280273,1,100
d2s1,2,6084,-16552.6112811,-16553.6647642,1,100
d2s1,2,6241,-16981.4120283,-16982.4758788,1,100
d2s1,2,6400,-17415.3545599,-17416.4546796,1,100
d2s1,2,6561,-17853.5472409,-17854.6888956,1,100
d2s1,2,6724,-18296.2832879,-18297.459104,1,100
d2s1,2,6859,-18663.9833182,-18665.1524529,1,100
d2s1,2,6889,-18745.7390469,-18746.9188343,1,100
d2s1,2,7056,-19198.2092959,-19199.4299007,1,100
d2s1,2,7225,-19658.7779919,-19659.9751597,1,100
d2s1,2,7396,-20124.1518626,-20125.3331357,1,100
d2s1,2,7569,-20595.0107857,-20596.1683874,1,100
d2s1,2,7744,-21073.2840911,-21074.4714419,1,100
d2s1,2,7921,-21554.9678356,-21556.1513494,1,100
d2s1,2,8000,-21769.4795329,-21770.6736728,1,100
d2s1,2,8100,-22042.3995008,-22043.5819328,1,100
d2s1,2,8281,-22534.7618626,-22535.9190711,1,100
d2s1,2,8464,-23032.0721165,-23033.2207125,1,100
d2s1,2,8649,-23535.5279511,-23536.6807739,1,100
d2s1,2,8836,-24043.8793797,-24045.0440674,1,100
d2s1,2,9025,-24559.1482063,-24560.277482,1,100
d2s1,2,9216,-25079.0957424,-25080.2168843,1,100
d2s1,2,9261,-25201.0546331,-25202.166484,1,100
d2s1,2,9409,-25603.7617894,-25604.8581552,1,100
d2s1,2,9604,-26134.4663157,-26135.5348778,1,100
d2s1,2,9801,-26670.8779729,-26671.9809506,1,100
d2s1,2,10000,-27212.6074041,-27213.718414,1,100
d2s1,2,10201,-27762.2155344,-27763.3297028,1,100
d2s1,2,10404,-28315.4287935,-28316.5332065,1,100
d2s1,2,10609,-28874.5203192,-28875.6086178,1,100
d2s1,2,10648,-28980.1156232,-28981.2033445,1,100
d2s1,2,10816,-29437.1166608,-29438.1930737,1,100
d2s1,2,11025,-30004.8019129,-30005.877709,1,100
d2s1,2,11236,-30580.6609135,-30581.756683,1,100
d2s1,2,11449,-31158.9342385,-31160.0217452,1,100
d2s1,2,11664,-31743.6777712,-31744.7776534,1,100
d2s1,2,11881,-32334.2565289,-32335.3588409,1,100
d2s1,2,12100,-32929.5587738,-32930.6330114,1,100
d2s1,2,12167,-33111.1503807,-33112.21688,1,100
d2s1,2,12321,-33530.0030657,-33531.0690761,1,100
d2s1,2,12544,-34138.2268386,-34139.3183509,1,100
d2s1,2,12769,-34750.355436,-34751.4425052,1,100
d2s1,2,12996,-35366.6698736,-35367.7595624,1,100
d2s1,2,13225,-35991.8611439,-35992.9488664,1,100
d2s1,2,13456,-36620.1595022,-36621.2579394,1,100
d2s1,2,13689,-37254.7528652,-37255.8560437,1,100
d2s1,2,13824,-37622.5574643,-37623.6639702,1,100
d2s1,2,13924,-37894.8990835,-37896.0070831,1,100
d2s1,2,14161,-38539.5760576,-38540.6744889,1,100
d2s1,2,14400,-39190.2663783,-39191.3441391,1,100
d2s1,2,14641,-39846.1312792,-39847.2224734,1,100
d2s1,2,14884,-40505.3294954,-40506.4383447,1,100
d2s1,2,15129,-41172.7564149,-41173.8556003,1,100
d2s1,2,15376,-41843.3984583,-41844.5319358,1,100
d2s1,2,15625,-42519.1995648,-42520.3421869,1,100
d2s1,2,15876,-43201.5882135,-43202.7369847,1,100
d2s1,2,16129,-43890.582981,-43891.7194377,1,100
d2s1,2,16384,-44583.2698248,-44584.4154912,1,100
d2s1,2,16641,-45283.8353282,-45284.9978897,1,100
d2s1,2,16900,-45989.2444306,-45990.4291985,1,100
d2s1,2,17161,-46698.907024,-46700.119707,1,100
d2s1,2,17424,-47413.5745261,-47414.8050693,1,100
d2s1,2,17576,-47828.9105524,-47830.1368269,1,100
d2s1,2,17689,-48135.8089852,-48137.0261288,1,100
d2s1,2,17956,-48860.461397,-48861.6204197,1,100
d2s1,2,18225,-49592.0576391,-49593.2182336,1,100
d2s1,2,18496,-50331.9110136,-50333.0888207,1,100
d2s1,2,18769,-51074.7024651,-51075.8925856,1,100
d2s1,2,19044,-51823.6915739,-51824.8782746,1,100
d2s1,2,19321,-52576.0435757,-52577.2491788,1,100
d2s1,2,19600,-53336.0063394,-53337.1921103,1,100
d2s1,2,19683,-53560.9194377,-53562.1184684,1,100
d2s1,2,19881,-54099.8297111,-54100.9760532,1,100
d2s1,2,20164,-54869.2623443,-54870.4259909,1,100
d2s1,2,20449,-55644.6213506,-55645.7877464,1,100
d2s1,2,20736,-56424.0586037,-56425.2614855,1,100
d2s1,2,21025,-57213.2576345,-57214.4854749,1,100
d2s1,2,21316,-58003.8857236,-58005.1479564,1,100
d2s1,2,21609,-58799.3504922,-58800.6184795,1,100
d2s1,2,21904,-59602.7778332,-59604.0537784,1,100
d2s1,2,21952,-59733.2699666,-59734.5419881,1,100
d2s1,2,22201,-60412.9074825,-60414.1732279,1,100
d2s1,2,22500,-61227.2289292,-61228.4784879,1,100
d2s1,2,22801,-62046.8406872,-62048.0861417,1,100
d2s1,2,23104,-62872.4103466,-62873.6479042,1,100
d2s1,2,23409,-63702.8858187,-63704.118822,1,100
d2s1,2,23716,-64538.7350186,-64539.9612161,1,100
d2s1,2,24025,-65378.6745665,-65379.8992307,1,100
d2s1,2,24336,-66225.5977665,-66226.816874,1,100
d2s1,2,24389,-66369.7217506,-66370.9420422,1,100
d2s1,2,24649,-67077.4774204,-67078.7023478,1,100
d2s1,2,24964,-67934.2247041,-67935.4254373,1,100
d2s1,2,25281,-68797.268055,-68798.4537763,1,100
d2s1,2,25600,-69667.1741268,-69668.3631824,1,100
d2s1,2,25921,-70538.7793022,-70539.9815857,1,100
d2s1,2,26244,-71417.5909085,-71418.7923199,1,100
d2s1,2,26569,-72298.8366389,-72300.0683668,1,100
d2s1,2,26896,-73189.1796378,-73190.4268878,1,100
d2s1,2,27000,-73471.3457555,-73472.6131105,1,100
d2s1,2,27225,-74084.1217467,-74085.3904597,1,100
d2s1,2,27556,-74985.0450258,-74986.3187879,1,100
d2s1,2,27889,-75891.0772149,-75892.3492067,1,100
d2s1,2,28224,-76803.4837659,-76804.7252406,1,100
d2s1,2,28561,-77719.9936856,-77721.2153546,1,100
d2s1,2,28900,-78642.0068891,-78643.227293,1,100
d2s1,2,29241,-79570.7192109,-79571.9282949,1,100
d2s1,2,29584,-80505.1008276,-80506.3458736,1,100
d2s1,2,29791,-81068.7948361,-81070.0370948,1,100
d2s1,2,29929,-81446.1312439,-81447.3722254,1,100
d2s1,2,30276,-82391.1778022,-82392.4308453,1,100
d2s1,2,30625,-83340.2118206,-83341.4784234,1,100
d2s1,2,30976,-84295.2890125,-84296.549277,1,100
d2s1,2,31329,-85255.0371506,-85256.2729212,1,100
d2s1,2,31684,-86218.707863,-86219.9295734,1,100
d2s1,2,32041,-87187.3865427,-87188.6034163,1,100
d2s1,2,32400,-88164.0407993,-88165.2484584,1,100
d2s1,2,32761,-89146.2809839,-89147.4889272,1,100
d2s1,2,32768,-89165.3817514,-89166.5901163,1,100
d2s1,2,33124,-90133.4035239,-90134.6021406,1,100
d2s1,2,33489,-91125.7383801,-91126.9453487,1,100
d2s1,2,33856,-92124.2331237,-92125.4214045,1,100
d2s1,2,34225,-93129.9184266,-93131.128742,1,100
d2s1,2,34596,-94141.8806813,-94143.1044566,1,100
d2s1,2,34969,-95158.670005,-95159.8994848,1,100
d2s1,2,35344,-96181.5894102,-96182.8355568,1,100
d2s1,2,35721,-97208.5810086,-97209.8408842,1,100
d2s1,2,35937,-97797.3477507,-97798.6058158,1,100
d2s1,2,36100,-98240.5145123,-98241.7706448,1,100
d2s1,2,36481,-99278.3036674,-99279.5388205,1,100
d2s1,2,36864,-100320.774876,-100322.018718,1,100
d2s1,2,37249,-101370.494654,-101371.719779,1,100
d2s1,2,37636,-102422.763398,-102423.999382,1,100
d2s1,2,38025,-103483.556438,-103484.795852,1,100
d2s1,2,38416,-104548.087516,-104549.353794,1,100
d2s1,2,38809,-105617.418535,-105618.700193,1,100
d2s1,2,39204,-106692.163987,-106693.442516,1,100
d2s1,2,39304,-106963.660395,-106964.923791,1,100
d2s1,2,39601,-107770.328441,-107771.591228,1,100
d2s1,2,40000,-108852.293856,-108853.547823,1,100
d2s1,2,40401,-109942.414269,-109943.635255,1,100
d2s1,2,40804,-111042.731748,-111043.944267,1,100
d2s1,2,41209,-112147.203406,-112148.416185,1,100
d2s1,2,41616,-113255.267352,-113256.501196,1,100
d2s1,2,42025,-114369.430706,-114370.679365,1,100
d2s1,2,42436,-115486.226766,-115487.470648,1,100
d2s1,2,42849,-116613.374721,-116614.628322,1,100
d2s1,2,42875,-116683.912059,-116685.171309,1,100
d2s1,2,43264,-117743.371054,-117744.649318,1,100
d2s1,2,43681,-118880.721884,-118881.953779,1,100
d2s1,2,44100,-120020.904217,-120022.140619,1,100
d2s1,2,44521,-121167.985474,-121169.24883,1,100
d2s1,2,44944,-122320.700473,-122321.965367,1,100
d2s1,2,45369,-123476.639881,-123477.905284,1,100
d2s1,2,45796,-124637.804604,-124639.065608,1,100
d2s1,2,46225,-125807.161755,-125808.432409,1,100
d2s1,2,46656,-126978.836937,-126980.112247,1,100
d2s1,2,47089,-128157.06173,-128158.320715,1,100
d2s1,2,47524,-129340.298307,-129341.574634,1,100
d2s1,2,47961,-130527.834802,-130529.107626,1,100
d2s1,2,48400,-131723.672833,-131724.964054,1,100
d2s1,2,48841,-132927.376736,-132928.660337,1,100
d2s1,2,49284,-134133.345157,-134134.642605,1,100
d2s1,2,49729,-135345.352877,-135346.646433,1,100
d2s1,2,50176,-136562.625992,-136563.912119,1,100
d2s1,2,50625,-137784.239278,-137785.535146,1,100
d2s1,2,50653,-137860.120054,-137861.419107,1,100
d2s1,2,51076,-139010.829967,-139012.137263,1,100
d2s1,2,51529,-140244.809548,-140246.120762,1,100
d2s1,2,51984,-141480.467071,-141481.774626,1,100
d2s1,2,52441,-142725.007512,-142726.316743,1,100
d2s1,2,52900,-143979.299292,-143980.596999,1,100
d2s1,2,53361,-145232.507566,-145233.779264,1,100
d2s1,2,53824,-146491.508731,-146492.772296,1,100
d2s1,2,54289,-147755.896322,-147757.163144,1,100
d2s1,2,54756,-149029.133845,-149030.4085,1,100
d2s1,2,54872,-149345.189426,-149346.469729,1,100
